index,City,Latitude,Longitude,Temperature
0,Abidjan,5.3599517,-4.0082563,26.585610191256823
1,Abilene,32.4487364,-99.73314390000002,19.53779598907104
2,Abu Dhabi,24.453884,54.3773438,28.4960533989071
3,Addis Ababa,8.9806034,38.7577605,14.486490579234973
4,Akron Canton,40.9153779,-81.4418833,12.007893150273222
5,Albany,42.6525793,-73.7562317,10.947024893442624
6,Albuquerque,35.0843859,-106.650422,15.472222215846996
7,Algiers,36.753768,3.0587561,17.9391317568306
8,Allentown,40.6022939,-75.4714098,12.337887071038251
9,Almaty,43.2220146,76.8512485,8.816636297814208
10,Amarillo,35.2219971,-101.8312969,16.038858530054647
11,Amman,31.9539494,35.910635,18.68624774590164
12,Amsterdam,52.3666969,4.8945398,10.404675155737705
13,Anchorage,61.2180556,-149.9002778,1.6731936666666665
14,Ankara,39.9333635,32.8597419,10.829993907103825
15,Antananarivo,-18.8791902,47.5079055,12.446721316939893
16,Ashabad,37.9600766,58.32606289999999,17.46948999180328
17,Asheville,35.5950581,-82.5514869,14.15270187704918
19,Atlanta,33.7489954,-84.3879824,18.33970857103825
20,Atlantic City,39.3642834,-74.4229266,12.099574997267759
21,Auckland,-36.8484597,174.7633315,13.622647226775957
22,Austin,30.267153,-97.7430608,20.752276879781423
23,Baltimore,39.2903848,-76.6121893,14.78734061202186
24,Bangui,4.3946735,18.5581899,26.16697023770492
25,Banjul,13.4548761,-16.5790323,26.11004857650273
26,Barcelona,41.3850639,2.1734035,17.240133579234975
27,Beijing,39.90419989999999,116.4073963,12.054644784153007
28,Beirut,33.8937913,35.5017767,21.594869467213112
29,Belfast,54.59728500000001,-5.93012,8.895264112021858
30,Belgrade,44.786568,20.4489216,13.178809934426228
31,Belize City,17.5045661,-88.1962133,27.276867040983607
32,Bern,46.9479739,7.4474468,9.382210098360657
33,Bilbao,43.2630126,-2.9349852,14.545537341530054
34,Billings,45.7832856,-108.5006904,10.551760803278688
35,Birmingham,33.5185892,-86.8103567,18.470552532786886
36,Bishkek,42.8746212,74.5697617,11.31663632240437
37,Bismarck,46.8083268,-100.7837392,7.731936857923498
38,Bissau,11.8632196,-15.5843227,24.49574984699454
39,Bogota,4.710988599999999,-74.072092,13.530358229508195
40,Boise,43.6150186,-116.2023137,12.912568300546448
41,Bombay (Mumbai),19.0759837,72.8776559,27.60913779508197
42,Bordeaux,44.837789,-0.57918,13.532786868852458
43,Boston,42.3600825,-71.0588801,12.148603516393443
44,Brasilia,-15.826691,-47.92182039999999,21.870825734972676
45,Bratislava,48.1485965,17.1077478,11.602155437158471
46,Brazzaville,-4.2633597,15.2428853,25.38782633879781
47,Bridgeport,41.1792258,-73.1894384,13.103976937158468
48,Bridgetown,45.5051064,-122.6750261,27.019581068306007
49,Brisbane,-27.4697707,153.0251235,20.096539136612027
50,Brownsville,25.9017472,-97.4974838,24.540072885245905
51,Brussels,50.8503396,4.3517103,10.420765043715846
52,Bucharest,44.4267674,26.1025384,12.088038855191257
53,Budapest,47.497912,19.040235,11.423193672131147
54,Buenos Aires,-34.6036844,-58.3815591,17.62507588251366
55,Buffalo,42.88644679999999,-78.8783689,11.151032169398908
56,Burlington,36.0624198,-95.88890219999999,9.911353980874317
57,Cairo,30.0444196,31.2357116,22.600182155737702
58,Calcutta,22.572646,88.36389500000001,26.766241644808744
59,Calgary,51.04473309999999,-114.0718831,4.966971073972602
60,Canberra,-35.2809368,149.1300092,12.454918054644809
61,Capetown,-33.9248685,18.4240553,17.009107472677595
62,Caracas,10.4805937,-66.90360629999999,27.474043729508196
63,Caribou,36.1910923,-95.88973539999999,6.041438983606558
64,Casper,39.04117859999999,-94.5911521,9.430935032786884
65,Charleston,32.7764749,-79.93105120000001,15.806090216849853
66,Charlotte,35.2270869,-80.8431267,16.925925904371585
67,Chattanooga,35.0456297,-85.3096801,17.256527019125684
68,Chengdu,30.572815,104.066801,17.10777168852459
69,Chennai (Madras),13.0826802,80.2707184,28.827565270491803
70,Cheyenne,41.1399814,-104.8202462,9.604432278688526
71,Chicago,41.8781136,-87.6297982,12.685944147540983
72,Cincinnati,39.1031182,-84.5120196,14.01244686885246
73,Cleveland,41.49932,-81.6943605,12.311930781420765
74,Colombo,6.9270786,79.861243,26.964784431693985
75,Colorado Springs,38.8338816,-104.8213634,11.754250144808744
76,Columbia,34.0007104,-81.0348144,18.877808122950817
77,Columbus,39.9611755,-82.99879419999999,11.964507851218185
78,Conakry,9.641185499999999,-13.5784012,3.7416514453551915
79,Concord,37.9779776,-122.0310733,9.572859740437158
80,Copenhagen,55.6760968,12.5683372,8.21964176502732
81,Corpus Christi,27.8005828,-97.39638099999999,23.972829374316944
82,Cotonou,6.3702928,2.3912362,27.340922882513663
83,Dakar,14.716677,-17.4676861,24.64556773497268
84,Dallas Ft Worth,32.7766642,-96.79698789999999,20.60686094808743
85,Damascus,33.5138073,36.2765279,17.628718882513663
86,Dar Es Salaam,-6.792354,39.2083284,25.750000008196725
87,Dayton,39.7589478,-84.1916069,13.012750461748634
88,Delhi,28.7040592,77.10249019999999,24.947176672131146
89,Denver,39.7392358,-104.990251,12.11445051092896
90,Des Moines,41.5868353,-93.6249593,13.304493024590164
91,Detroit,42.331427,-83.0457538,12.102610808743167
92,Dhahran,26.2361248,50.0393017,25.29948392622951
93,Doha,25.2854473,51.53103979999999,28.777322407103828
