index,City,Latitude,Longitude,Temperature
0,Abidjan,5.3599517,-4.0082563,26.18873668219178
1,Abilene,32.4487364,-99.73314390000002,18.220547926027397
2,Abu Dhabi,24.453884,54.3773438,27.626788421917812
3,Addis Ababa,8.9806034,38.7577605,13.699543347945207
4,Akron Canton,40.9153779,-81.4418833,10.639421605479452
5,Albany,42.6525793,-73.7562317,9.783105027397259
6,Albuquerque,35.0843859,-106.650422,13.209436819178084
7,Algiers,36.753768,3.0587561,16.576407898630137
8,Allentown,40.6022939,-75.4714098,11.790715350684929
9,Almaty,43.2220146,76.8512485,8.449619493150685
10,Amarillo,35.2219971,-101.8312969,13.863013698630137
11,Amman,31.9539494,35.910635,17.589345515068494
12,Amsterdam,52.3666969,4.8945398,9.709589046575342
13,Anchorage,61.2180556,-149.9002778,2.372754931506849
14,Ankara,39.9333635,32.8597419,10.20958905479452
15,Antananarivo,-18.8791902,47.5079055,12.759056284931509
16,Ashabad,37.9600766,58.32606289999999,0.3669710438356155
17,Asheville,35.5950581,-82.5514869,13.059969556164383
18,Athens,37.9838096,23.7275388,17.861035021917807
19,Atlanta,33.7489954,-84.3879824,16.426484021917812
20,Atlantic City,39.3642834,-74.4229266,12.396042619178083
21,Auckland,-36.8484597,174.7633315,15.276712320547947
22,Austin,30.267153,-97.7430608,20.31522070410959
23,Baltimore,39.2903848,-76.6121893,13.576712306849315
24,Bangkok,13.7563309,100.5017651,27.68675800547945
25,Bangui,4.3946735,18.5581899,9.139878183561644
26,Banjul,13.4548761,-16.5790323,9.959056298630138
27,Barcelona,41.3850639,2.1734035,15.707762561643836
28,Baton Rouge,30.4514677,-91.18714659999999,19.70000001369863
29,Beijing,39.90419989999999,116.4073963,12.326484010958906
30,Beirut,33.8937913,35.5017767,20.31917809863014
31,Belfast,54.59728500000001,-5.93012,9.520852306849315
32,Belgrade,44.786568,20.4489216,11.251141575342468
33,Belize City,17.5045661,-88.1962133,22.52146117534247
34,Bern,46.9479739,7.4474468,8.791628624657534
35,Bilbao,43.2630126,-2.9349852,13.61552509589041
36,Billings,45.7832856,-108.5006904,8.420852350684932
37,Birmingham,33.5185892,-86.8103567,17.60563166027397
39,Bismarck,46.8083268,-100.7837392,6.738508378082192
41,Bogota,4.710988599999999,-74.072092,9.801369893150683
42,Boise,43.6150186,-116.2023137,11.323287665753424
43,Bombay (Mumbai),19.0759837,72.8776559,26.68219176986301
45,Bordeaux,44.837789,-0.57918,12.61385081369863
46,Boston,42.3600825,-71.0588801,10.842009156164384
47,Brasilia,-15.826691,-47.92182039999999,15.865601202739725
48,Bratislava,48.1485965,17.1077478,9.859512926027397
50,Bridgeport,41.1792258,-73.1894384,11.026179591780823
51,Bridgetown,45.5051064,-122.6750261,26.145662084931505
52,Brisbane,-27.4697707,153.0251235,19.551598167123288
53,Brownsville,25.9017472,-97.4974838,22.923287673972602
54,Brussels,50.8503396,4.3517103,9.806240484931505
55,Bucharest,44.4267674,26.1025384,10.338660578082193
56,Budapest,47.497912,19.040235,10.165905632876713
57,Buenos Aires,-34.6036844,-58.3815591,15.31050229041096
58,Buffalo,42.88644679999999,-78.8783689,9.873363761643835
60,Burlington,36.0624198,-95.88890219999999,8.540487043835617
61,Cairo,30.0444196,31.2357116,20.74901065479452
62,Calcutta,22.572646,88.36389500000001,25.441400301369864
63,Calgary,51.04473309999999,-114.0718831,4.061643846575343
64,Canberra,-35.2809368,149.1300092,8.938660580821917
65,Capetown,-33.9248685,18.4240553,15.608675802739725
66,Caracas,10.4805937,-66.90360629999999,25.956468769863008
67,Caribou,36.1910923,-95.88973539999999,4.858599712328768
68,Casper,39.04117859999999,-94.5911521,7.3185692575342465
69,Charleston,32.7764749,-79.93105120000001,15.903886229048997
70,Charlotte,35.2270869,-80.8431267,16.53744293972603
71,Chattanooga,35.0456297,-85.3096801,16.150380493150685
72,Chengdu,30.572815,104.066801,16.939117169863014
73,Chennai (Madras),13.0826802,80.2707184,27.500000008219182
74,Cheyenne,41.1399814,-104.8202462,7.297716915068493
75,Chicago,41.8781136,-87.6297982,11.476255679452057
76,Cincinnati,39.1031182,-84.5120196,12.827092860273972
77,Cleveland,41.49932,-81.6943605,11.421004564383562
78,Colombo,6.9270786,79.861243,17.994672767123287
79,Colorado Springs,38.8338816,-104.8213634,8.922222219178082
80,Columbia,34.0007104,-81.0348144,17.708523569863015
81,Columbus,39.9611755,-82.99879419999999,12.016521236798495
83,Concord,37.9779776,-122.0310733,8.83515981369863
84,Copenhagen,55.6760968,12.5683372,7.265601221917808
85,Corpus Christi,27.8005828,-97.39638099999999,21.74505327123288
86,Cotonou,6.3702928,2.3912362,3.107762509589044
87,Dakar,14.716677,-17.4676861,23.957382052054797
88,Dallas Ft Worth,32.7766642,-96.79698789999999,19.291171969863015
89,Damascus,33.5138073,36.2765279,17.010045663013702
90,Dar Es Salaam,-6.792354,39.2083284,12.60106540821918
91,Dayton,39.7589478,-84.1916069,12.119330290410959
92,Daytona Beach,29.2108147,-81.0228331,21.516590569863016
93,Delhi,28.7040592,77.10249019999999,23.067732120547948
94,Denver,39.7392358,-104.990251,9.357990882191782
95,Des Moines,41.5868353,-93.6249593,10.665905646575343
96,Detroit,42.331427,-83.0457538,11.23668189041096
97,Dhahran,26.2361248,50.0393017,26.317503808219172
99,Doha,25.2854473,51.53103979999999,27.268036545205483
100,Dubai,25.2048493,55.2707828,27.635464230136982
101,Dublin,53.3498053,-6.2603097,9.021004569863013
102,Duluth,46.78667189999999,-92.1004852,5.696955871232878
104,Edmonton,53.5461245,-113.4938229,4.416438345205479
105,El Paso,31.7618778,-106.4850217,17.554490093150683
106,Elkins,36.0014682,-94.0082547,9.977168915068495
107,Erie,42.12922409999999,-80.085059,11.178538832876713
108,Eugene,44.0520691,-123.0867536,10.78493149041096
109,Evansville,37.9715592,-87.5710898,14.088736668493151
111,Fargo,46.8771863,-96.7898034,6.862861487671231
112,Flagstaff,35.1982836,-111.651302,6.301826471232877
113,Flint,43.0125274,-83.6874562,10.040182621917808
114,Fort Smith,35.3859242,-94.39854749999999,16.91111107671233
115,Fort Wayne,41.079273,-85.1393513,11.138660564383562
118,Fresno,36.7377981,-119.7871247,15.891476430136988
119,Geneva,46.2043907,6.1431577,9.780365284931507
121,Goodland,29.673831,-95.5452176,10.08386606849315
122,Grand Junction,39.0638705,-108.5506486,10.973515967123289
123,Grand Rapids,42.9633599,-85.6680863,10.227701704109588
124,Great Falls,38.9987208,-77.2538699,7.009893438356165
125,Green Bay,44.5133188,-88.0132958,8.685388095890412
126,Greensboro,36.0726354,-79.7919754,14.802435342465753
128,Guangzhou,23.12911,113.264385,22.441400315068492
129,Guatemala City,14.6349149,-90.5068824,3.1722982931506847
130,Guayaquil,-2.1894128,-79.8890662,21.770167430136986
131,Halifax,44.6475811,-63.5727683,6.701217673972604
133,Hamilton,37.9426096,-96.19513200000002,21.312480980821917
134,Hanoi,21.0277644,105.8341598,23.71735161643836
135,Harrisburg,40.2731911,-76.8867008,13.091324197260274
136,Hartford Springfield,41.9413995,-72.6996932,10.77260272328767
137,Havana,23.1135925,-82.3665956,18.38462708219178
138,Helena,46.5891452,-112.0391057,6.5550989369863
139,Helsinki,60.16985569999999,24.9383791,4.285388126027398
140,Hong Kong,22.3193039,114.1693611,23.51400303561644
141,Honolulu,21.3069444,-157.8583333,23.487671241095892
142,Houston,29.7604267,-95.3698028,20.20319635342466
143,Huntsville,34.7303688,-86.5861037,16.45753424931507
144,Indianapolis,39.768403,-86.158068,12.574277030136987
145,Islamabad,33.6844202,73.04788479999999,19.383409438356164
146,Istanbul,41.0082376,28.9783589,14.177929989041097
147,Jackson,32.2987573,-90.1848103,18.22100454520548
148,Jacksonville,30.3321838,-81.65565099999999,19.868797567123288
150,Juneau,58.3019444,-134.4197221,5.078843230136986
152,Kansas City,39.0997265,-94.5785667,13.044748843835615
153,Karachi,24.8607343,67.0011364,25.8639269260274
154,Katmandu,27.7172453,85.3239605,7.625722978082192
155,Kiev,50.4501,30.5234,7.16164384109589
156,Knoxville,35.9606384,-83.9207392,15.15068495068493
158,Kuwait,29.31166,47.481766,26.158143063013696
159,La Paz,-16.489689,-68.11929359999999,7.414459660273972
161,Lake Charles,30.2265949,-93.2173758,19.95707763561644
162,Lansing,42.732535,-84.5555347,9.838203931506849
163,Las Vegas,36.1699412,-115.1398296,18.545053279452056
164,Lexington,38.0405837,-84.5037164,13.467579890410958
165,Libreville,0.4161976,9.4672676,22.31872145479452
167,Lima,-12.0463731,-77.042754,19.808675802739728
168,Lincoln,40.813616,-96.7025955,11.092541854794522
169,Lisbon,38.7222524,-9.1393366,16.15083714520548
170,Little Rock,34.7464809,-92.28959479999999,17.82541856438356
171,Lome,6.1256261,1.2254183,16.231506802739727
172,London,51.5073509,-0.1277583,10.616438347945206
173,Los Angeles,34.0522342,-118.2436849,15.572754947945207
174,Louisville,38.2526647,-85.7584557,14.93196344931507
175,Lubbock,33.5778631,-101.8551665,15.65022830410959
177,Macon,32.8406946,-83.6324022,17.73515980821918
178,Madison,43.0730517,-89.4012302,9.499391150684932
179,Madrid,40.4167754,-3.7037902,13.884018293150683
180,Managua,12.1149926,-86.2361744,26.973363761643835
181,Manama,26.2235305,50.5875935,26.78614915068493
182,Manila,14.5995124,120.9842195,27.046575350684936
183,Maputo,-25.969248,32.5731746,18.419939104109588
184,Medford,42.3265152,-122.8755949,11.730441389041097
185,Melbourne,-37.8136276,144.9630576,17.46377472328767
186,Memphis,35.1495343,-90.0489801,17.440030443835617
187,Mexico City,19.4326077,-99.133208,16.75905630410959
188,Miami Beach,25.790654,-80.1300455,24.223287657534247
189,Midland Odessa,31.9391746,-102.2522487,18.119178082191784
190,Milan,45.4642035,9.189982,11.451598175342465
191,Milwaukee,43.0389025,-87.9064736,9.93135462739726
192,Minneapolis St. Paul,44.9374831,-93.20099979999999,9.064383572602738
193,Minsk,53.9006011,27.558972,5.16575342739726
194,Mobile,36.723521,-95.93437,19.058447487671234
195,Monterrey,25.6866142,-100.3161126,25.1234398630137
196,Montgomery,32.3792233,-86.3077368,18.29436833150685
197,Montreal,45.5016889,-73.567256,8.10806694520548
198,Montvideo,48.4187907,-77.7764881,14.501065438356164
199,Moscow,55.755826,37.6172999,3.6417046958904105
200,Munich,48.1351253,11.5819805,8.57153728219178
203,Nashville,36.1626638,-86.7816016,15.871385054794521
204,Nassau,25.0443312,-77.3503609,22.366666673972603
205,New Orleans,29.95106579999999,-90.0715323,20.565753438356165
206,New York City,40.7127753,-74.0059728,13.391476402739727
207,Newark,40.735657,-74.1723667,13.242161306849315
208,Niamey,13.5115963,2.1253854,4.964840147945209
210,Norfolk,36.8507689,-76.28587259999999,15.834855408219179
211,North Platte,41.1402759,-100.7601454,8.900456610958903
212,Nouakchott,18.0735299,-15.9582372,23.920243528767124
213,Oklahoma City,35.4675602,-97.5164276,16.403196331506848
214,Omaha,41.2565369,-95.9345034,10.891933013698631
215,Orlando,28.5383355,-81.3792365,21.704109586301367
216,Osaka,34.6937249,135.5022535,16.478538810958906
217,Oslo,59.9138688,10.7522454,4.308066958904109
218,Ottawa,45.4215296,-75.69719309999999,7.718569263013698
219,Paducah,37.0833893,-88.6000478,14.761339408219177
220,Panama City,30.1588129,-85.6602058,26.808219175342465
222,Paris,48.856614,2.3522219,10.176407912328767
223,Peoria,40.6936488,-89.5889864,11.764687969863012
225,Philadelphia,39.9525839,-75.1652215,13.779908682191781
226,Phoenix,33.4483771,-112.0740373,21.645053246575344
227,Pittsburgh,40.44062479999999,-79.9958864,11.533485536986301
228,Pocatello,42.8621042,-112.4506191,8.226331797260274
230,Portland,45.5051064,-122.6750261,11.219819149992627
231,Prague,50.0755381,14.4378005,7.872907150684931
232,Pristina,42.6629138,21.1655028,9.188888893150686
233,Pueblo,38.2544472,-104.6091409,10.380974123287672
234,Pyongyang,39.0392193,125.7625241,10.227701660273974
235,Quebec,52.9399159,-73.5491361,5.604261805479452
236,Quito,-0.1806532,-78.4678382,11.466210024657535
237,Rabat,33.9715904,-6.8498129,16.19193303287671
238,Raleigh Durham,35.8991678,-78.86364019999999,15.340639265753426
239,Rangoon,16.840939,96.173526,18.957534216438358
240,Rapid City,44.0805434,-103.2310149,7.946879761643837
241,Regina,50.4452112,-104.6188943,3.695586010958904
242,Reno,39.5296329,-119.8138027,9.994368353424656
243,Reykjavik,64.146582,-21.9426354,3.7992389671232885
244,Rhode Island,41.5800945,-71.4774291,11.014764060273974
245,Richmond,37.5407246,-77.4360481,14.734094372602739
247,Rio de Janeiro,-22.9068467,-43.1728965,8.548706205479451
248,Riyadh,24.7135517,46.6752957,25.629984791780828
249,Roanoke,37.2709704,-79.9414266,14.02815830410959
250,Rochester,43.15657789999999,-77.6088465,9.688280065753425
251,Rockford,42.2711311,-89.0939952,10.257382024657534
252,Rome,41.9027835,12.4963655,14.88097411780822
253,Sacramento,38.5815719,-121.4943996,14.39756471780822
254,Salem,42.51954,-70.8967155,11.113394238356165
255,Salt Lake City,40.7607793,-111.8910474,10.70487062191781
256,San Angelo,31.4637723,-100.4370375,18.451141556164384
257,San Antonio,29.4241219,-98.49362819999999,20.0258752
258,San Diego,32.715738,-117.1610838,16.099238967123288
259,San Francisco,37.7749295,-122.4194155,12.639878210958903
260,San Jose,37.3382082,-121.8863286,21.880060871232878
261,San Juan Puerto Rico,18.4655394,-66.1057355,11.427397210958905
262,Santo Domingo,18.4860575,-69.93121169999999,22.324200926027398
263,Sao Paulo,-23.5505199,-46.63330939999999,11.01796040821918
264,Sapporo,37.6803663,-97.2433286,6.259512958904111
266,Savannah,32.0808989,-81.091203,18.70502282739726
267,Seattle,47.6062095,-122.3320708,10.552511402739727
268,Seoul,37.566535,126.9779692,11.972754917808219
269,Shanghai,31.230416,121.473701,17.055707761643834
270,Shenyang,41.805699,123.431472,8.876864542465754
271,Shreveport,32.5251516,-93.7501789,18.903044142465756
272,Singapore,1.352083,103.819836,27.29132421369863
273,Sioux City,42.4963416,-96.40494079999999,9.781887386301369
274,Sioux Falls,43.5473028,-96.728333,8.124809720547946
275,Skopje,41.9981294,21.4254355,12.146270915068493
276,Sofia,42.6977082,23.3218675,9.497869106849315
277,South Bend,41.6763545,-86.25198979999999,11.00380515890411
278,Spokane,47.6587802,-117.4260465,9.565905621917807
279,Springfield,37.2089572,-93.29229889999999,11.987364768993327
280,St Louis,38.6270025,-90.19940419999999,14.163774709589042
281,Stockholm,59.32932349999999,18.0685808,5.609893446575342
282,Sydney,-33.8688197,151.2092955,13.09345510410959
283,Syracuse,43.0481221,-76.14742439999999,9.874885849315067
284,Taipei,25.0329694,121.5654177,22.348706252054793
285,Tallahassee,30.4382559,-84.28073289999999,19.739269389041098
286,Tampa St. Petersburg,27.7676008,-82.64029149999999,22.27960425753425
287,Tashkent,41.2994958,69.2400734,2.576407871232877
288,Tbilisi,41.7151377,44.827096,13.583561646575344
289,Tegucigalpa,14.065049,-87.1715002,20.89771691780822
290,Tel Aviv,32.0852999,34.78176759999999,12.14048704109589
292,Tokyo,35.6803997,139.7690174,16.003500750684935
293,Toledo,41.6528052,-83.5378674,11.14642313150685
294,Topeka,39.0473451,-95.67515759999999,13.150532720547947
295,Toronto,43.653226,-79.3831843,9.607762564383561
296,Tucson,32.2226066,-110.9747108,19.003805183561646
297,Tulsa,36.1539816,-95.99277500000001,16.194824961643835
298,Tunis,36.8064948,10.1815316,18.214003019178083
299,Tupelo,34.2576066,-88.7033859,16.836681871232877
301,Vancouver,49.2827291,-123.1207375,10.487823449315067
302,Vienna,48.2081743,16.3738189,9.828006084931507
303,Vientiane,17.9757058,102.6331035,25.908523586301367
304,Waco,31.549333,-97.1466695,19.456012161643834
305,Warsaw,52.2296756,21.0122287,7.444748854794521
306,Washington,47.7510741,-120.7401385,14.598626976220146
307,Washington DC,38.9071923,-77.0368707,14.598626976220146
308,West Palm Beach,26.7153424,-80.0533746,23.503500750684932
309,Wichita,37.68717609999999,-97.33005299999999,14.098325734246574
310,Wichita Falls,33.9137085,-98.4933873,17.79330289315069
311,Wilkes Barre,41.2459149,-75.88130749999999,9.623896501369863
312,Wilmington,34.2103894,-77.8868117,13.355707736986302
313,Windhoek,-22.5608807,17.0657549,20.298477931506852
314,Winnipeg,49.895136,-97.13837439999999,4.492541852054794
315,Yakima,46.6020711,-120.5058987,10.264840194520549
316,Yerevan,40.1872023,44.515209,12.797716860273972
317,Youngstown,41.0997803,-80.6495194,10.531354652054794
318,Yuma,32.6926512,-114.6276916,22.472907145205482
319,Zagreb,45.8150108,15.9819189,9.232420073972602
320,Zurich,47.3768866,8.541694,8.566210043835616
