index,City,Latitude,Longitude,Temperature
0,Abidjan,5.3599517,-4.0082563,21.98876746994535
1,Abilene,32.4487364,-99.73314390000002,18.944292639344262
2,Abu Dhabi,24.453884,54.3773438,28.12355800273224
4,Akron Canton,40.9153779,-81.4418833,9.584395857923496
5,Albany,42.6525793,-73.7562317,8.511080762295082
6,Albuquerque,35.0843859,-106.650422,14.68700668852459
7,Algiers,36.753768,3.0587561,17.879326051912567
8,Allentown,40.6022939,-75.4714098,8.946873079234972
9,Almaty,43.2220146,76.8512485,10.009562849726777
10,Amarillo,35.2219971,-101.8312969,14.540680013661204
11,Amman,31.9539494,35.910635,17.701426830601093
12,Amsterdam,52.3666969,4.8945398,11.021402560109289
13,Anchorage,61.2180556,-149.9002778,3.5160898551912556
14,Ankara,39.9333635,32.8597419,9.471766844262296
15,Antananarivo,-18.8791902,47.5079055,12.667122043715846
16,Ashabad,37.9600766,58.32606289999999,17.902094707650274
17,Asheville,35.5950581,-82.5514869,12.6212811147541
18,Athens,37.9838096,23.7275388,18.778992084699453
19,Atlanta,33.7489954,-84.3879824,16.50804493989071
20,Atlantic City,39.3642834,-74.4229266,11.646478450819671
21,Auckland,-36.8484597,174.7633315,15.253946584699454
22,Austin,30.267153,-97.7430608,20.263205795081966
23,Baltimore,39.2903848,-76.6121893,12.596235581967212
24,Bangkok,13.7563309,100.5017651,27.94307833879781
25,Bangui,4.3946735,18.5581899,20.359289573770493
26,Banjul,13.4548761,-16.5790323,5.530206401639343
27,Barcelona,41.3850639,2.1734035,15.594110483606558
28,Baton Rouge,30.4514677,-91.18714659999999,19.707953852459017
29,Beijing,39.90419989999999,116.4073963,12.652398300546448
30,Beirut,33.8937913,35.5017767,20.790831803278685
31,Belfast,54.59728500000001,-5.93012,9.66393443169399
32,Belgrade,44.786568,20.4489216,13.668791726775957
33,Belize City,17.5045661,-88.1962133,26.62720094535519
34,Bern,46.9479739,7.4474468,10.23497267486339
35,Bilbao,43.2630126,-2.9349852,14.542805109289617
36,Billings,45.7832856,-108.5006904,8.547358844262295
37,Birmingham,33.5185892,-86.8103567,17.376138396174863
38,Bishkek,42.8746212,74.5697617,12.364905874316943
39,Bismarck,46.8083268,-100.7837392,6.2894657076502725
41,Bogota,4.710988599999999,-74.072092,12.732544024590162
42,Boise,43.6150186,-116.2023137,11.503643
43,Bombay (Mumbai),19.0759837,72.8776559,27.61687916393442
45,Bordeaux,44.837789,-0.57918,13.994839114754098
46,Boston,42.3600825,-71.0588801,10.200819677595629
47,Brasilia,-15.826691,-47.92182039999999,22.2020340136612
48,Bratislava,48.1485965,17.1077478,11.77884030054645
49,Brazzaville,-4.2633597,15.2428853,18.542653278688526
50,Bridgeport,41.1792258,-73.1894384,10.649362505464481
51,Bridgetown,45.5051064,-122.6750261,26.520036467213114
52,Brisbane,-27.4697707,153.0251235,19.85655737978142
53,Brownsville,25.9017472,-97.4974838,23.571797196721313
54,Brussels,50.8503396,4.3517103,11.286126319672132
55,Bucharest,44.4267674,26.1025384,12.126442038251366
56,Budapest,47.497912,19.040235,11.737249549180328
57,Buenos Aires,-34.6036844,-58.3815591,16.64177292076503
58,Buffalo,42.88644679999999,-78.8783689,8.667425639344263
60,Burlington,36.0624198,-95.88890219999999,7.393442590163936
61,Cairo,30.0444196,31.2357116,21.539921084699454
