index,City,Latitude,Longitude,Temperature
0,Abidjan,5.3599517,-4.0082563,26.980974101369863
1,Abilene,32.4487364,-99.73314390000002,17.96103501369863
2,Abu Dhabi,24.453884,54.3773438,28.78021308493151
4,Akron Canton,40.9153779,-81.4418833,10.570776265753423
5,Albany,42.6525793,-73.7562317,10.278843210958906
6,Albuquerque,35.0843859,-106.650422,14.571537301369862
7,Algiers,36.753768,3.0587561,17.926788452054794
8,Allentown,40.6022939,-75.4714098,11.856925424657534
9,Almaty,43.2220146,76.8512485,9.513698646575342
10,Amarillo,35.2219971,-101.8312969,14.065144597260273
11,Amman,31.9539494,35.910635,20.098934561643837
12,Amsterdam,52.3666969,4.8945398,9.228462728767123
13,Anchorage,61.2180556,-149.9002778,3.1307458383561637
14,Ankara,39.9333635,32.8597419,12.458751915068492
15,Antananarivo,-18.8791902,47.5079055,19.227853915068494
16,Ashabad,37.9600766,58.32606289999999,18.544596665753424
17,Asheville,35.5950581,-82.5514869,12.497412449315068
18,Athens,37.9838096,23.7275388,19.5159817369863
19,Atlanta,33.7489954,-84.3879824,16.69710805205479
20,Atlantic City,39.3642834,-74.4229266,13.457382052054795
21,Auckland,-36.8484597,174.7633315,15.45205475890411
22,Austin,30.267153,-97.7430608,19.492694035616438
23,Baltimore,39.2903848,-76.6121893,13.950076123287673
24,Bangkok,13.7563309,100.5017651,28.973515983561647
25,Bangui,4.3946735,18.5581899,20.07671234794521
26,Banjul,13.4548761,-16.5790323,25.801065446575347
27,Barcelona,41.3850639,2.1734035,15.926636271232876
28,Baton Rouge,30.4514677,-91.18714659999999,20.347439912225706
29,Beijing,39.90419989999999,116.4073963,11.753881287671234
30,Beirut,33.8937913,35.5017767,22.587214602739724
31,Belfast,54.59728500000001,-5.93012,9.180821920547945
32,Belgrade,44.786568,20.4489216,12.420091356164384
33,Belize City,17.5045661,-88.1962133,26.083409457534245
34,Bern,46.9479739,7.4474468,9.556012189041097
35,Bilbao,43.2630126,-2.9349852,14.066362246575341
36,Billings,45.7832856,-108.5006904,8.500608827397262
37,Birmingham,33.5185892,-86.8103567,17.109284610958902
38,Bishkek,42.8746212,74.5697617,12.29847791780822
39,Bismarck,46.8083268,-100.7837392,5.902587553424658
40,Bissau,11.8632196,-15.5843227,25.415525095890413
41,Bogota,4.710988599999999,-74.072092,13.852054797260275
42,Boise,43.6150186,-116.2023137,11.80471844109589
43,Bombay (Mumbai),19.0759837,72.8776559,28.159512934246575
44,Bordeaux,44.837789,-0.57918,12.861187221917808
45,Boston,42.3600825,-71.0588801,11.9289193369863
46,Brasilia,-15.826691,-47.92182039999999,22.39528158630137
47,Bratislava,48.1485965,17.1077478,10.029680369863014
48,Brazzaville,-4.2633597,15.2428853,25.2155251260274
49,Bridgeport,41.1792258,-73.1894384,11.905783884931509
50,Bridgetown,45.5051064,-122.6750261,27.8015220630137
51,Brisbane,-27.4697707,153.0251235,20.370928471232876
52,Brownsville,25.9017472,-97.4974838,23.228462717808217
53,Brussels,50.8503396,4.3517103,9.353120232876714
54,Bucharest,44.4267674,26.1025384,11.547488580821918
55,Budapest,47.497912,19.040235,10.055403347945207
56,Buenos Aires,-34.6036844,-58.3815591,17.225722997260274
57,Buffalo,42.88644679999999,-78.8783689,9.580517509589042
58,Burlington,36.0624198,-95.88890219999999,8.971232884931506
59,Cairo,30.0444196,31.2357116,24.173059356164384
60,Calcutta,22.572646,88.36389500000001,26.979299838356162
61,Calgary,51.04473309999999,-114.0718831,4.514459663013698
62,Canberra,-35.2809368,149.1300092,13.324809701369862
63,Capetown,-33.9248685,18.4240553,17.090715361643838
64,Caracas,10.4805937,-66.90360629999999,27.84003043287671
65,Caribou,36.1910923,-95.88973539999999,6.861643835616438
66,Casper,39.04117859999999,-94.5911521,7.686301350684933
67,Charleston,32.7764749,-79.93105120000001,15.818676731100622
68,Charlotte,35.2270869,-80.8431267,15.966971079452055
69,Chattanooga,35.0456297,-85.3096801,15.988584493150686
70,Chengdu,30.572815,104.066801,17.40136985753425
71,Chennai (Madras),13.0826802,80.2707184,28.288584460273974
72,Cheyenne,41.1399814,-104.8202462,7.971689493150685
73,Chicago,41.8781136,-87.6297982,10.888127860273972
74,Cincinnati,39.1031182,-84.5120196,12.622831043835616
75,Cleveland,41.49932,-81.6943605,11.616742767123288
76,Colombo,6.9270786,79.861243,27.534551
77,Colorado Springs,38.8338816,-104.8213634,10.464687986301369
78,Columbia,34.0007104,-81.0348144,17.538508375342467
79,Columbus,39.9611755,-82.99879419999999,11.97102522654993
80,Conakry,9.641185499999999,-13.5784012,13.009893405479453
81,Concord,37.9779776,-122.0310733,9.475190254794521
82,Copenhagen,55.6760968,12.5683372,6.881430739726026
83,Corpus Christi,27.8005828,-97.39638099999999,21.63318112328767
84,Cotonou,6.3702928,2.3912362,28.087975613698635
85,Dakar,14.716677,-17.4676861,25.484627104109588
86,Dallas Ft Worth,32.7766642,-96.79698789999999,19.295738197260274
87,Damascus,33.5138073,36.2765279,19.276255734246572
88,Dar Es Salaam,-6.792354,39.2083284,6.167427660273974
89,Dayton,39.7589478,-84.1916069,11.499086764383563
90,Daytona Beach,29.2108147,-81.0228331,21.002655235294117
91,Delhi,28.7040592,77.10249019999999,24.4814307369863
92,Denver,39.7392358,-104.990251,10.600152230136986
93,Des Moines,41.5868353,-93.6249593,10.975190276712327
94,Detroit,42.331427,-83.0457538,10.989649934246575
95,Dhahran,26.2361248,50.0393017,27.891933013698626
96,Dhaka,23.810332,90.4125181,8.36010096969697
97,Doha,25.2854473,51.53103979999999,29.14033486027397
98,Dubai,25.2048493,55.2707828,29.58858448219178
99,Dublin,53.3498053,-6.2603097,8.484474895890411
100,Duluth,46.78667189999999,-92.1004852,5.510654528767123
101,Dusanbe,38.5597722,68.7870384,16.169406416438356
