index,City,Latitude,Longitude,Temperature
0,Abidjan,5.3599517,-4.0082563,27.363774726027398
1,Abilene,32.4487364,-99.73314390000002,18.389802123287673
2,Abu Dhabi,24.453884,54.3773438,29.36818874246575
3,Addis Ababa,8.9806034,38.7577605,15.689497720547944
4,Akron Canton,40.9153779,-81.4418833,11.811567742465753
5,Albany,42.6525793,-73.7562317,10.221765594520548
6,Albuquerque,35.0843859,-106.650422,15.514459657534248
7,Algiers,36.753768,3.0587561,18.331050208219178
8,Allentown,40.6022939,-75.4714098,12.368340947945207
9,Almaty,43.2220146,76.8512485,11.184627082191781
10,Amarillo,35.2219971,-101.8312969,14.923439863013698
11,Amman,31.9539494,35.910635,18.743683416438355
12,Amsterdam,52.3666969,4.8945398,11.172450528767124
13,Anchorage,61.2180556,-149.9002778,3.287975646575343
14,Ankara,39.9333635,32.8597419,10.991933041095892
15,Antananarivo,-18.8791902,47.5079055,19.00273972328767
16,Ashabad,37.9600766,58.32606289999999,18.05418570410959
17,Asheville,35.5950581,-82.5514869,14.299847802739727
18,Atlanta,33.7489954,-84.3879824,18.25053272328767
19,Atlantic City,39.3642834,-74.4229266,13.833028906849314
20,Auckland,-36.8484597,174.7633315,15.845662082191781
21,Austin,30.267153,-97.7430608,21.27458142739726
22,Baltimore,39.2903848,-76.6121893,14.157686457534245
23,Bangui,4.3946735,18.5581899,26.312024345205476
24,Banjul,13.4548761,-16.5790323,20.311567690410957
25,Barcelona,41.3850639,2.1734035,16.952663619178082
26,Beijing,39.90419989999999,116.4073963,13.64627093972603
27,Beirut,33.8937913,35.5017767,21.11735158630137
28,Belfast,54.59728500000001,-5.93012,10.93363774520548
29,Belgrade,44.786568,20.4489216,13.084018260273975
30,Belize City,17.5045661,-88.1962133,27.366666654794518
31,Bern,46.9479739,7.4474468,9.719178082191782
32,Bilbao,43.2630126,-2.9349852,14.906544895890411
33,Billings,45.7832856,-108.5006904,9.152815857534247
34,Birmingham,33.5185892,-86.8103567,18.426027358904108
35,Bishkek,42.8746212,74.5697617,12.126484035616441
36,Bismarck,46.8083268,-100.7837392,7.3744292575342465
37,Bissau,11.8632196,-15.5843227,27.724353098630136
38,Bogota,4.710988599999999,-74.072092,13.950228290410958
39,Boise,43.6150186,-116.2023137,11.6532724630137
40,Bombay (Mumbai),19.0759837,72.8776559,28.55799086575342
41,Bordeaux,44.837789,-0.57918,13.80958904109589
42,Boston,42.3600825,-71.0588801,11.308980202739727
43,Brasilia,-15.826691,-47.92182039999999,22.043379010958905
44,Bratislava,48.1485965,17.1077478,11.510806671232874
45,Brazzaville,-4.2633597,15.2428853,25.721765616438354
46,Bridgeport,41.1792258,-73.1894384,12.572754934246573
48,Brisbane,-27.4697707,153.0251235,21.13059361369863
49,Brownsville,25.9017472,-97.4974838,24.459056317808223
50,Brussels,50.8503396,4.3517103,11.18462711780822
51,Bucharest,44.4267674,26.1025384,11.888736663013697
52,Budapest,47.497912,19.040235,11.234246550684931
53,Buenos Aires,-34.6036844,-58.3815591,17.85433790410959
54,Buffalo,42.88644679999999,-78.8783689,10.017199400000003
55,Burlington,36.0624198,-95.88890219999999,9.330898035616439
56,Cairo,30.0444196,31.2357116,23.346727575342463
57,Calcutta,22.572646,88.36389500000001,26.587975641095888
58,Canberra,-35.2809368,149.1300092,13.565296783561644
59,Capetown,-33.9248685,18.4240553,17.02572296438356
60,Caracas,10.4805937,-66.90360629999999,21.604261780821922
61,Caribou,36.1910923,-95.88973539999999,5.451902569863013
62,Casper,39.04117859999999,-94.5911521,8.098630106849315
63,Charleston,32.7764749,-79.93105120000001,15.767009641267473
64,Charlotte,35.2270869,-80.8431267,17.374733632876712
65,Chattanooga,35.0456297,-85.3096801,17.08173515068493
66,Chengdu,30.572815,104.066801,18.287975671232875
67,Chennai (Madras),13.0826802,80.2707184,29.310350043835616
68,Cheyenne,41.1399814,-104.8202462,9.10867578630137
69,Chicago,41.8781136,-87.6297982,11.477321139726028
70,Cincinnati,39.1031182,-84.5120196,13.470167424657534
71,Cleveland,41.49932,-81.6943605,12.463926936986303
72,Colombo,6.9270786,79.861243,27.59710807123288
73,Colorado Springs,38.8338816,-104.8213634,11.149771649315069
74,Columbia,34.0007104,-81.0348144,19.3141552630137
75,Columbus,39.9611755,-82.99879419999999,11.945166939145057
76,Conakry,9.641185499999999,-13.5784012,23.069406386301374
77,Concord,37.9779776,-122.0310733,9.135159819178082
78,Copenhagen,55.6760968,12.5683372,8.863774715068493
79,Corpus Christi,27.8005828,-97.39638099999999,23.114611879452053
80,Cotonou,6.3702928,2.3912362,27.863013715068494
81,Dakar,14.716677,-17.4676861,25.16210046027397
82,Dallas Ft Worth,32.7766642,-96.79698789999999,20.907305926027398
83,Damascus,33.5138073,36.2765279,16.723287660273968
84,Dar Es Salaam,-6.792354,39.2083284,26.564079128767123
85,Dayton,39.7589478,-84.1916069,12.222070013698632
86,Delhi,28.7040592,77.10249019999999,25.504566219178084
87,Denver,39.7392358,-104.990251,11.439573802739726
88,Des Moines,41.5868353,-93.6249593,12.273363758904107
89,Detroit,42.331427,-83.0457538,11.198934558904108
90,Dhahran,26.2361248,50.0393017,27.503805205479452
